Date,Ticker,Adj_Close,SMA_20,SMA_50,SMA_200
2010-05-11,AXP,35.86663818359375,36.9393856048584,34.96703475952148,33.626990509033206
2010-05-12,AXP,34.81748580932617,36.78241786956787,35.0434220123291,33.640072874970485
2010-05-13,AXP,33.052608489990234,36.60105152130127,35.07463264465332,33.633687392525054
2010-05-16,AXP,33.524314880371094,36.41643180847168,35.094061279296874,33.63251134400727
2010-05-17,AXP,32.40196990966797,36.157802200317384,35.0989786529541,33.61942047768451
2010-05-18,AXP,32.67036437988281,35.92113094329834,35.10942626953125,33.60943041349712
2010-05-19,AXP,31.409738540649414,35.58970937728882,35.0943371963501,33.58651695648829
2010-05-20,AXP,32.385704040527344,35.25503511428833,35.092451362609864,33.574137441890755
2010-05-23,AXP,31.751331329345703,34.92564859390259,35.06735095977783,33.555537379517844
2010-05-24,AXP,31.71879768371582,34.649532318115234,35.04257164001465,33.53698445329763
2010-05-25,AXP,31.043758392333984,34.327871322631836,35.00072853088379,33.51205219268799
2010-05-26,AXP,32.80048751831055,34.032236099243164,34.992562255859376,33.505006997892174
2010-05-27,AXP,32.426368713378906,33.77807846069336,34.97707565307617,33.494432112749884
2010-05-31,AXP,31.87333106994629,33.45235071182251,34.96137920379638,33.478693267674124
2010-06-01,AXP,33.32101058959961,33.25349893569946,34.9624898147583,33.477177088077255
2010-06-02,AXP,32.971282958984375,33.095311069488524,34.95401439666748,33.47235904875256
2010-06-03,AXP,31.238937377929688,32.92898988723755,34.91461711883545,33.451289032990076
2010-06-06,AXP,30.66963005065918,32.81146793365478,34.85719337463379,33.4252922200711
2010-06-07,AXP,31.255216598510742,32.62196836471558,34.816340370178224,33.405198927278875
2010-06-08,AXP,30.99495506286621,32.40969657897949,34.76445175170898,33.383086598247566
2010-06-09,AXP,32.55649948120117,32.24418964385986,34.74395645141602,33.375572169910775
2010-06-10,AXP,32.6378173828125,32.13520622253418,34.72557571411133,33.36892573038737
2010-06-13,AXP,32.44263458251953,32.10470752716064,34.69613403320312,33.36065527370998
2010-06-14,AXP,33.825260162353516,32.119754791259766,34.67856704711914,33.36476682139709
2010-06-15,AXP,34.435218811035156,32.22141723632812,34.665879516601564,33.374156751130755
2010-06-16,AXP,34.20749282836914,32.29827365875244,34.66083679199219,33.381403151802395
2010-06-17,AXP,34.1830940246582,32.43694143295288,34.63383491516113,33.38831428001667
2010-06-20,AXP,34.64667892456055,32.54999017715454,34.61301437377929,33.39906953338884
2010-06-21,AXP,34.10991668701172,32.66791944503784,34.57072265625,33.405093661809374
2010-06-22,AXP,34.29698181152344,32.79682865142822,34.5248526763916,33.41258852021033
2010-06-23,AXP,33.39419174194336,32.91435031890869,34.43701583862305,33.41243521372477
2010-06-24,AXP,34.703609466552734,33.009506416320804,34.371951217651365,33.423106075318394
2010-06-27,AXP,34.2481575012207,33.10059585571289,34.323315658569335,33.42986879192415
2010-06-28,AXP,32.605308532714844,33.13719472885132,34.231087646484376,33.42316504997936
2010-06-29,AXP,32.43373107910156,33.09283075332642,34.12827102661133,33.4151857437626
2010-06-30,AXP,32.25400924682617,33.0569670677185,34.02527542114258,33.40589633178711
2010-07-01,AXP,32.204986572265625,33.105269527435304,33.90861175537109,33.396365301949636
2010-07-05,AXP,32.033416748046875,33.173458862304685,33.76769630432129,33.38563342357245
2010-07-06,AXP,33.618350982666016,33.29161558151245,33.673282089233396,33.38745152950287
2010-07-07,AXP,34.410804748535156,33.4624080657959,33.61667572021484,33.39538450019304
2010-07-08,AXP,34.78660202026367,33.573913192749025,33.562868194580076,33.406086173424356
2010-07-11,AXP,34.9908447265625,33.69156455993652,33.488421249389646,33.41818356695976
2010-07-12,AXP,36.085575103759766,33.873711585998535,33.45994232177734,33.43839107860219
2010-07-13,AXP,35.70162582397461,33.96752986907959,33.40621711730957,33.45540788119897
2010-07-14,AXP,35.48102951049805,34.01982040405274,33.36987678527832,33.4705244605221
2010-07-15,AXP,33.806236267089844,33.99975757598877,33.323300704956054,33.47301121464482
2010-07-18,AXP,33.969642639160156,33.989085006713864,33.311386337280275,33.476662916295666
2010-07-19,AXP,34.361778259277344,33.974839973449704,33.33822052001953,33.48312361222984
2010-07-20,AXP,33.618350982666016,33.95026168823242,33.309683380126955,33.484103520711265
2010-07-21,AXP,35.284969329833984,33.99966106414795,33.31057495117187,33.497059389841645
2010-07-22,AXP,36.59211730957031,34.1595573425293,33.32508453369141,33.51916694641113
2010-07-25,AXP,37.114967346191406,34.28012523651123,33.371034164428714,33.544669076906025
2010-07-26,AXP,36.396018981933594,34.387518310546874,33.43790237426758,33.564749005814676
2010-07-27,AXP,36.42055130004883,34.578280448913574,33.49582710266113,33.584719651228895
2010-07-28,AXP,36.40420913696289,34.77680435180664,33.57587188720703,33.60429943932427
2010-07-29,AXP,36.46957015991211,34.98758239746094,33.65185600280762,33.624059927052464
2010-08-01,AXP,36.7555046081543,35.21510829925537,33.75877132415771,33.645508178292886
2010-08-02,AXP,36.436885833740234,35.43528175354004,33.839794960021976,33.664497141935385
2010-08-03,AXP,36.03657531738281,35.55619297027588,33.92549983978272,33.680524697174896
2010-08-04,AXP,35.30946350097656,35.60112590789795,33.99731315612793,33.691457172368196
2010-08-05,AXP,35.53821563720703,35.638706588745116,34.08720230102539,33.70376889546712
2010-08-08,AXP,35.742462158203125,35.676287460327146,34.146041793823244,33.717270175352795
2010-08-09,AXP,36.02024459838867,35.673020935058595,34.21791931152344,33.73242132287277
2010-08-10,AXP,35.09706115722656,35.64279270172119,34.28239391326904,33.74134053747638
2010-08-11,AXP,34.435302734375,35.590506362915036,34.30467975616455,33.74584678550819
2010-08-12,AXP,34.09217834472656,35.604803466796874,34.32709766387939,33.74808118266444
2010-08-15,AXP,33.93695831298828,35.60316925048828,34.381058082580566,33.74929193349985
2010-08-16,AXP,34.100345611572266,35.59009761810303,34.44967239379883,33.75152794418821
2010-08-17,AXP,34.059505462646484,35.61215534210205,34.505758171081546,33.753477168988574
2010-08-18,AXP,33.46311569213867,35.52106266021728,34.55512138366699,33.7516509961782
2010-08-19,AXP,33.29971694946289,35.35644264221192,34.569985733032226,33.74882640838623
2010-08-22,AXP,32.84222412109375,35.14280548095703,34.57407386779785,33.743195338278824
2010-08-23,AXP,32.3275260925293,34.93938083648682,34.571771697998045,33.734456639230984
2010-08-24,AXP,32.51542282104492,34.74412441253662,34.54557495117187,33.72697790415009
2010-08-25,AXP,32.45823669433594,34.54682579040527,34.50603530883789,33.71924167726098
2010-08-26,AXP,33.42226791381836,34.394460678100586,34.49033081054687,33.71744183627042
2010-08-29,AXP,32.588951110839844,34.186133003234865,34.45844795227051,33.71064369937024
2010-08-30,AXP,32.57261657714844,33.992919540405275,34.41696670532227,33.703829165704235
2010-08-31,AXP,33.55299377441406,33.868740463256835,34.40582824707031,33.70293133599417
2010-09-01,AXP,33.397762298583984,33.77315540313721,34.38784385681152,33.701125602045
2010-09-02,AXP,34.149356842041016,33.703712463378906,34.402947158813475,33.70376225639792
2010-09-06,AXP,32.75236511230469,33.55420761108398,34.36392227172851,33.69819853040907
2010-09-07,AXP,32.73600387573242,33.38999557495117,34.33367919921875,33.69260437544002
2010-09-08,AXP,33.24253463745117,33.2972692489624,34.34642372131348,33.69000281626089
2010-09-09,AXP,32.83406066894531,33.21720714569092,34.35443031311035,33.6850836085177
2010-09-12,AXP,33.67552185058594,33.196374320983885,34.382860565185545,33.68502896990095
2010-09-13,AXP,32.989280700683594,33.14899044036865,34.39854644775391,33.68107585473494
2010-09-14,AXP,33.37324142456055,33.11263523101807,34.42534294128418,33.679336677163334
2010-09-15,AXP,33.46311569213867,33.08281574249268,34.422238235473635,33.678121952528365
2010-09-16,AXP,33.79807662963867,33.09956378936768,34.4099836730957,33.678792090389315
2010-09-19,AXP,35.227760314941406,33.195965957641604,34.418806838989255,33.687397469414606
2010-09-20,AXP,34.95000076293945,33.301354789733885,34.4179899597168,33.69437317821861
2010-09-21,AXP,34.95817184448242,33.43288707733154,34.39544189453125,33.70131712693434
2010-09-22,AXP,34.606876373291016,33.537459754943846,34.37354690551758,33.706265538116625
2010-09-23,AXP,35.23594284057617,33.67634506225586,34.36864517211914,33.71457900171695
2010-09-26,AXP,35.48921203613281,33.77969226837158,34.4023046875,33.72417161271379
2010-09-27,AXP,35.693443298339844,33.93491687774658,34.43678070068359,33.73475909489457
2010-09-28,AXP,35.13789367675781,34.06318073272705,34.4523030090332,33.742262488380476
2010-09-29,AXP,34.337257385253906,34.10239391326904,34.46668113708496,33.745427354853206
2010-09-30,AXP,34.133033752441406,34.13915748596192,34.44364242553711,33.74747818235367
2010-10-03,AXP,31.90270233154297,34.02682476043701,34.34985412597656,33.73776883577046
2010-10-04,AXP,31.273643493652344,33.9528886795044,34.233027648925784,33.724867655968794
2010-10-05,AXP,31.20796012878418,33.876486492156985,34.12926647186279,33.71175876259804
2010-10-06,AXP,31.043792724609375,33.76654939651489,34.021731300354006,33.69793510437012
2010-10-07,AXP,31.183340072631836,33.68401336669922,33.91731391906738,33.68497327430961
2010-10-10,AXP,31.142301559448242,33.55735235214233,33.8107685470581,33.671933932182114
2010-10-11,AXP,31.634801864624023,33.48962841033936,33.7083544921875,33.66154040122519
2010-10-12,AXP,32.22580337524414,33.43225650787353,33.62413284301758,33.654252396017164
2010-10-13,AXP,32.3735466003418,33.37777805328369,33.550872268676756,33.64778418492789
2010-10-14,AXP,32.08625411987305,33.29218692779541,33.48640808105469,33.63993730017887
2010-10-17,AXP,32.463844299316406,33.15399112701416,33.424920654296876,33.63405683517456
2010-10-18,AXP,32.2668571472168,33.019833946228026,33.35540855407715,33.63043031692505
2010-10-19,AXP,32.61159133911133,32.90250492095947,33.2872354888916,33.62889024734497
2010-10-20,AXP,33.05483627319336,32.82490291595459,33.24639099121094,33.62690574645996
2010-10-21,AXP,32.036991119384766,32.66495532989502,33.19842475891113,33.61711929321289
2010-10-24,AXP,32.25861740112305,32.50342559814453,33.161753540039065,33.60856243133545
2010-10-25,AXP,32.91530227661133,32.364518547058104,33.141320419311526,33.60523250579834
2010-10-26,AXP,33.391387939453125,32.277193260192874,33.12714126586914,33.60205606460571
2010-10-27,AXP,33.83460235595703,32.25206050872803,33.12264320373535,33.60056940078735
2010-10-28,AXP,34.0316276550293,32.24699020385742,33.134013442993165,33.59792192459106
2010-10-31,AXP,34.113712310791016,32.357540702819826,33.15029335021973,33.59685905456543
2010-11-01,AXP,34.79499816894531,32.53360843658447,33.18934883117676,33.59689479827881
2010-11-02,AXP,34.532325744628906,32.69982671737671,33.23344482421875,33.59553617477417
2010-11-03,AXP,35.8949089050293,32.94238252639771,33.30103454589844,33.604310531616214
2010-11-04,AXP,36.17399597167969,33.191915321350095,33.37534973144531,33.62893478393555
2010-11-07,AXP,36.034454345703125,33.43652296066284,33.42759346008301,33.65610042572021
2010-11-08,AXP,35.5911979675293,33.63434276580811,33.4876383972168,33.67979462623596
2010-11-09,AXP,35.7553825378418,33.81082172393799,33.55129371643066,33.702001895904544
2010-11-10,AXP,35.582984924316406,33.97129364013672,33.59189353942871,33.72836780548096
2010-11-11,AXP,35.0494499206543,34.11945343017578,33.624927291870115,33.75113470077515
2010-11-14,AXP,35.0494499206543,34.24873371124268,33.64292915344238,33.77167477607727
2010-11-15,AXP,34.41741180419922,34.3562614440918,33.676230087280274,33.785775136947635
2010-11-16,AXP,33.990577697753906,34.42521076202392,33.701321563720704,33.80053502082825
2010-11-17,AXP,34.68008804321289,34.5064733505249,33.73007263183594,33.821981563568116
2010-11-18,AXP,35.09050750732422,34.659149169921875,33.775201568603514,33.84418458938599
2010-11-21,AXP,34.655452728271484,34.7789909362793,33.794800186157225,33.86850406646729
2010-11-22,AXP,34.433837890625,34.85491771697998,33.823691329956056,33.88867883682251
2010-11-23,AXP,35.29569625854492,34.95013313293457,33.86214042663574,33.91231261253357
2010-11-25,AXP,34.69649124145508,34.993227577209474,33.88680793762207,33.93076391220093
2010-11-28,AXP,35.56657409667969,35.06997489929199,33.92217788696289,33.95303938865661
2010-11-29,AXP,35.47627639770508,35.1381031036377,33.92714820861816,33.97000473976135
2010-11-30,AXP,36.362789154052734,35.216492652893066,33.95540397644043,33.99371046066284
2010-12-01,AXP,36.92094039916992,35.33592338562012,33.99465934753418,34.019802017211916
2010-12-02,AXP,36.83887481689453,35.38312168121338,34.03929931640625,34.04584766387939
2010-12-05,AXP,36.93735885620117,35.42128982543945,34.07332763671875,34.07291213989258
2010-12-06,AXP,36.756797790527344,35.457406997680664,34.09867935180664,34.1031226348877
2010-12-07,AXP,37.454490661621094,35.55057163238526,34.133900299072266,34.13487818717957
2010-12-08,AXP,37.602237701416016,35.642914390563966,34.18318717956543,34.168870544433595
2010-12-09,AXP,37.97160339355469,35.76234531402588,34.25587409973144,34.20410234451294
2010-12-12,AXP,38.06190490722656,35.91296806335449,34.33445152282715,34.24002865791321
2010-12-13,AXP,37.922359466552734,36.056613540649415,34.45484466552735,34.2742045211792
2010-12-14,AXP,37.856693267822266,36.228577613830566,34.58650566101074,34.30849737167358
2010-12-15,AXP,36.58440017700195,36.35826873779297,34.6940344619751,34.3339589881897
2010-12-16,AXP,36.12473678588867,36.43050117492676,34.795653343200684,34.35181825637817
2010-12-19,AXP,34.88528823852539,36.420240211486814,34.86969230651855,34.365464191436764
2010-12-20,AXP,35.4844970703125,36.46169242858887,34.95653621673584,34.382146759033205
2010-12-21,AXP,35.139739990234375,36.49698753356934,35.026634979248044,34.39702449798584
2010-12-22,AXP,35.10690689086914,36.48754806518555,35.08425704956055,34.41015905380249
2010-12-26,AXP,35.33673858642578,36.51956043243408,35.14352088928223,34.421810989379885
2010-12-27,AXP,35.12333679199219,36.49739856719971,35.20426254272461,34.43263885498047
2010-12-28,AXP,35.1807861328125,36.48262405395508,35.258601379394534,34.44286321640015
2010-12-29,AXP,34.89349365234375,36.40915927886963,35.31113410949707,34.45128667831421
2010-12-30,AXP,35.230018615722656,36.32461318969727,35.36350265502929,34.461433277130126
2011-01-02,AXP,35.62403869628906,36.263871383666995,35.41488670349121,34.476262702941895
2011-01-03,AXP,36.07550048828125,36.220778465270996,35.49565689086914,34.49031280517578
2011-01-04,AXP,37.12222671508789,36.23904991149902,35.59292907714844,34.50894866943359
2011-01-05,AXP,36.866729736328125,36.209661865234374,35.671957626342774,34.527238311767576
2011-01-06,AXP,36.561771392822266,36.15763854980469,35.735365295410155,34.542343082427976
2011-01-09,AXP,36.644195556640625,36.091268157958986,35.79155715942383,34.55907472610474
2011-01-10,AXP,37.12222671508789,36.04428424835205,35.853369140625,34.57673892974854
2011-01-11,AXP,37.08926773071289,36.00262966156006,35.91288024902344,34.59427894592285
2011-01-12,AXP,37.13871765136719,35.9667308807373,35.959754638671875,34.612188262939455
2011-01-13,AXP,38.11951446533203,36.04348659515381,36.031498413085934,34.63321224212646
2011-01-17,AXP,38.21842956542969,36.14817123413086,36.07796882629395,34.65078634262085
2011-01-18,AXP,37.287078857421875,36.26826076507568,36.10023048400879,34.661873760223386
2011-01-19,AXP,37.31180191040039,36.35962600708008,36.12577743530274,34.6761346244812
2011-01-20,AXP,37.91346740722656,36.498312377929686,36.17222282409668,34.68803602218628
2011-01-23,AXP,37.740394592285156,36.62998676300049,36.211923065185545,34.698299465179446
2011-01-24,AXP,36.92441940307617,36.70937080383301,36.23875175476074,34.70179904937744
2011-01-25,AXP,36.644195556640625,36.78541374206543,36.27064666748047,34.702067623138426
2011-01-26,AXP,36.71013641357422,36.861881256103516,36.303860397338866,34.696688137054444
2011-01-27,AXP,36.1496696472168,36.924690055847165,36.338505554199216,34.68765228271484
2011-01-30,AXP,35.75405502319336,36.9508918762207,36.37377510070801,34.6830228805542
2011-01-31,AXP,35.93537902832031,36.96645889282227,36.39888092041016,34.676616230010985
2011-02-01,AXP,36.034278869628906,36.96439781188965,36.41775634765625,34.668914813995364
2011-02-02,AXP,35.8776741027832,36.902170181274414,36.44220077514648,34.66128423690796
2011-02-03,AXP,36.116703033447266,36.86466884613037,36.47585807800293,34.651676902770994
2011-02-06,AXP,36.94091033935547,36.88362579345703,36.50876235961914,34.64098550796509
2011-02-07,AXP,37.8145751953125,36.942144775390624,36.57112403869629,34.63836307525635
2011-02-08,AXP,37.68269729614258,36.97016830444336,36.61344650268555,34.640570945739746
2011-02-09,AXP,38.383270263671875,37.03486843109131,36.67158638000488,34.645102405548094
2011-02-10,AXP,38.53164291381836,37.10451469421387,36.7149634552002,34.64419466018677
2011-02-13,AXP,38.342044830322266,37.11564121246338,36.743385543823244,34.64835727691651
2011-02-14,AXP,38.070072174072266,37.108223342895506,36.7680094909668,34.646768207550046
2011-02-15,AXP,38.622283935546875,37.17498359680176,36.80170799255371,34.65338939666748
2011-02-16,AXP,37.732147216796875,37.19600086212158,36.8212149810791,34.66137493133545
2011-02-17,AXP,37.52608871459961,37.176631927490234,36.822646942138675,34.6761785697937
2011-02-21,AXP,36.50407028198242,37.1148157119751,36.80068359375,34.69359857559204
2011-02-22,AXP,35.80350112915039,37.05876979827881,36.75732154846192,34.69739004135132
2011-02-23,AXP,35.90241622924805,37.02168083190918,36.71413177490234,34.70070016860962
2011-02-24,AXP,35.8776741027832,36.98005771636963,36.673238067626954,34.70075534820557
2011-02-27,AXP,35.910648345947266,36.96810665130615,36.63431716918945,34.706221160888674
2011-02-28,AXP,35.56447982788086,36.95862789154053,36.61391876220703,34.718780517578125
2011-03-01,AXP,35.45735549926758,36.93472671508789,36.600571136474606,34.72844572067261
2011-03-02,AXP,36.512325286865234,36.958629035949706,36.63311187744141,34.74899749755859
2011-03-03,AXP,36.034278869628906,36.96645927429199,36.644107513427734,34.76581707000732
2011-03-06,AXP,36.02603530883789,36.96192588806152,36.661833419799805,34.78889855384827
2011-03-07,AXP,37.287078857421875,36.979234313964845,36.705436859130856,34.813405427932736
2011-03-08,AXP,37.1304817199707,36.94502964019775,36.74131172180176,34.84030117988586
2011-03-09,AXP,36.28154754638672,36.87497215270996,36.764475936889646,34.86311492919922
2011-03-10,AXP,36.4958381652832,36.78060054779053,36.79077697753906,34.89037532806397
2011-03-13,AXP,36.190879821777344,36.66356239318848,36.816724700927736,34.907327289581296
2011-03-14,AXP,35.968345642089844,36.544877433776854,36.831491241455076,34.925037174224855
2011-03-15,AXP,34.91336441040039,36.38704204559326,36.81727775573731,34.940237340927126
2011-03-16,AXP,35.787017822265625,36.2452787399292,36.811508102416994,34.95256737709045
2011-03-17,AXP,36.4051628112793,36.17892951965332,36.79716682434082,34.96973677635193
2011-03-20,AXP,36.52880859375,36.12906551361084,36.79040840148926,34.99618613243103
2011-03-21,AXP,36.883216857910156,36.14802284240723,36.79683731079101,35.027254066467286
2011-03-22,AXP,37.10573959350586,36.213134765625,36.80606819152832,35.05650668144226
2011-03-23,AXP,37.5755500793457,36.29679145812988,36.81513465881348,35.08940965652466
2011-03-24,AXP,37.5755500793457,36.38168525695801,36.82486030578613,35.11450490951538
2011-03-27,AXP,37.68269729614258,36.47028770446777,36.83573989868164,35.13972930908203
2011-03-28,AXP,37.62499237060547,36.573313331604005,36.82584945678711,35.16564109802246
2011-03-29,AXP,37.83929443359375,36.69241027832031,36.81826675415039,35.185711269378665
2011-03-30,AXP,37.25409698486328,36.729498863220215,36.81760711669922,35.199805660247804
2011-03-31,AXP,37.3859748840332,36.79708366394043,36.819090576171874,35.21569807052612
2011-04-03,AXP,37.43543243408203,36.867553520202634,36.809529876708986,35.23195976257324
2011-04-04,AXP,37.43543243408203,36.87497119903564,36.80343063354492,35.24590353012085
2011-04-05,AXP,38.29601287841797,36.93324775695801,36.830862503051755,35.26683401107788
2011-04-06,AXP,38.196720123291016,37.02900638580322,36.86191299438477,35.28633270263672
2011-04-07,AXP,38.29601287841797,37.11901512145996,36.893630523681644,35.31084180831909
2011-04-10,AXP,38.378761291503906,37.22840919494629,36.938212356567384,35.32921756744385
2011-04-11,AXP,38.08087158203125,37.33403549194336,36.984748687744144,35.3483811378479
2011-04-12,AXP,38.147064208984375,37.49572048187256,37.028982391357424,35.37608991622925
2011-04-13,AXP,37.96502685546875,37.604620933532715,37.06759735107422,35.403746395111085
