Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04 00:00:00+00:00,25.798999786376953,25.81999969482422,25.60700035095215,25.68400001525879,23.785259246826172,9321000
2010-01-05 00:00:00+00:00,25.784000396728516,25.79599952697754,25.30500030517578,25.607999801635742,23.714874267578125,12906000
2010-01-06 00:00:00+00:00,25.624000549316406,25.624000549316406,25.25,25.555999755859375,23.68058967590332,10785000
2010-01-07 00:00:00+00:00,25.34000015258789,25.4060001373291,25.097999572753906,25.388999938964844,23.525846481323242,11273000
2010-01-08 00:00:00+00:00,25.232999801635742,25.492000579833984,25.170000076293945,25.398000717163086,23.534191131591797,8635000
2010-01-11 00:00:00+00:00,25.457000732421875,25.535999298095703,24.788000106811523,24.979999542236328,23.146860122680664,11171000
2010-01-12 00:00:00+00:00,24.958999633789062,25.29400062561035,24.856000900268555,24.965999603271484,23.133886337280273,8595000
2010-01-13 00:00:00+00:00,25.180999755859375,25.624000549316406,24.965999603271484,25.614999771118164,23.735261917114258,8585000
2010-01-14 00:00:00+00:00,25.625,26.18400001525879,25.450000762939453,26.04800033569336,24.13648796081543,12433000
2010-01-15 00:00:00+00:00,26.180999755859375,26.58799934387207,26.05500030517578,26.264999389648438,24.33755874633789,19419000
2010-01-19 00:00:00+00:00,26.25,26.988000869750977,26.170000076293945,26.475000381469727,24.532155990600586,14633000
2010-01-20 00:00:00+00:00,26.301000595092773,26.614999771118164,26.219999313354492,26.339000701904297,24.406126022338867,10211000
2010-01-21 00:00:00+00:00,26.354999542236328,26.700000762939453,25.611000061035156,25.85099983215332,23.95393943786621,14131000
2010-01-22 00:00:00+00:00,25.73900032043457,26.099000930786133,25.107999801635742,25.180999755859375,23.333101272583008,13251000
2010-01-25 00:00:00+00:00,25.34000015258789,25.42300033569336,24.849000930786133,25.2450008392334,23.39241600036621,10811000
2010-01-26 00:00:00+00:00,25.20199966430664,25.312999725341797,24.80500030517578,24.861000061035156,23.036592483520508,11194000
2010-01-27 00:00:00+00:00,24.968000411987305,25.64299964904785,24.834999084472656,25.632999420166016,23.751943588256836,10066000
2010-01-28 00:00:00+00:00,25.6299991607666,25.795000076293945,24.58300018310547,24.94499969482422,23.11442756652832,16120000
2010-01-29 00:00:00+00:00,25.115999221801758,25.513999938964844,24.909000396728516,24.989999771118164,23.1561279296875,15042000
2010-02-01 00:00:00+00:00,25.113000869750977,25.650999069213867,25.108999252319336,25.341999053955078,23.482288360595703,9329000
2010-02-02 00:00:00+00:00,25.6200008392334,25.6299991607666,25.180999755859375,25.256000518798828,23.402612686157227,13404000
2010-02-03 00:00:00+00:00,25.2450008392334,25.399999618530273,24.70599937438965,24.757999420166016,22.941143035888672,17961000
2010-02-04 00:00:00+00:00,23.43400001525879,23.55299949645996,22.089000701904297,22.211000442504883,20.581066131591797,108380000
2010-02-05 00:00:00+00:00,22.540000915527344,22.540000915527344,21.71500015258789,22.073999404907227,20.454116821289062,58136000
2010-02-08 00:00:00+00:00,22.100000381469727,22.84600067138672,22.017000198364258,22.639999389648438,20.978578567504883,28165000
2010-02-09 00:00:00+00:00,22.860000610351562,22.864999771118164,22.299999237060547,22.344999313354492,20.705230712890625,16486000
2010-02-10 00:00:00+00:00,22.170000076293945,22.785999298095703,22.170000076293945,22.690000534057617,21.0249080657959,18326000
2010-02-11 00:00:00+00:00,22.690000534057617,22.929000854492188,22.48200035095215,22.899999618530273,21.219497680664062,12221000
2010-02-12 00:00:00+00:00,22.774999618530273,22.774999618530273,22.46500015258789,22.54800033569336,20.893329620361328,14838000
2010-02-16 00:00:00+00:00,22.65999984741211,22.816999435424805,22.450000762939453,22.530000686645508,20.876651763916016,17568000
2010-02-17 00:00:00+00:00,22.559999465942383,22.604999542236328,22.343000411987305,22.482999801635742,20.833099365234375,12500000
2010-02-18 00:00:00+00:00,22.43000030517578,22.43000030517578,22.160999298095703,22.200000762939453,20.570877075195312,17281000
2010-02-19 00:00:00+00:00,22.191999435424805,22.388999938964844,21.959999084472656,22.26300048828125,20.629247665405273,17620000
2010-02-22 00:00:00+00:00,22.284000396728516,22.69499969482422,22.284000396728516,22.423999786376953,20.77842903137207,10856000
2010-02-23 00:00:00+00:00,22.32200050354004,22.368999481201172,21.937000274658203,22.20199966430664,20.572729110717773,16517000
2010-02-24 00:00:00+00:00,22.20199966430664,22.31100082397461,21.899999618530273,22.174999237060547,20.54770851135254,15190000
2010-02-25 00:00:00+00:00,21.954999923706055,22.315000534057617,21.64299964904785,22.14900016784668,20.523605346679688,19896000
2010-02-26 00:00:00+00:00,22.29800033569336,22.513999938964844,22.106000900268555,22.437000274658203,20.79047203063965,10947000
2010-03-01 00:00:00+00:00,22.5939998626709,23.285999298095703,22.538000106811523,23.27400016784668,21.566055297851562,24265000
2010-03-02 00:00:00+00:00,23.229000091552734,23.35300064086914,22.906999588012695,23.180999755859375,21.479881286621094,13247000
2010-03-03 00:00:00+00:00,23.183000564575195,23.448999404907227,23.100000381469727,23.21500015258789,21.511388778686523,13620000
2010-03-04 00:00:00+00:00,23.17300033569336,23.34600067138672,22.98200035095215,23.299999237060547,21.59014320373535,10161000
2010-03-05 00:00:00+00:00,23.365999221801758,23.979999542236328,23.270999908447266,23.95400047302246,22.196157455444336,32910000
2010-03-08 00:00:00+00:00,23.909000396728516,24.70800018310547,23.839000701904297,24.56100082397461,22.758607864379883,29561000
2010-03-09 00:00:00+00:00,24.5049991607666,25.18899917602539,24.465999603271484,24.648000717163086,22.839221954345703,21849000
2010-03-10 00:00:00+00:00,24.709999084472656,25.049999237060547,24.607999801635742,24.959999084472656,23.128328323364258,19561000
2010-03-11 00:00:00+00:00,24.80500030517578,25.049999237060547,24.61400032043457,25.018999099731445,23.182992935180664,11508000
2010-03-12 00:00:00+00:00,25.106000900268555,25.177000045776367,24.85300064086914,24.996999740600586,23.162612915039062,8736000
2010-03-15 00:00:00+00:00,25.097999572753906,25.097999572753906,24.594999313354492,25.007999420166016,23.172807693481445,11262000
2010-03-16 00:00:00+00:00,25.024999618530273,25.1299991607666,24.691999435424805,24.93400001525879,23.104232788085938,9672000
2010-03-17 00:00:00+00:00,24.968000411987305,25.100000381469727,24.68000030517578,24.864999771118164,23.040298461914062,11144000
2010-03-18 00:00:00+00:00,24.882999420166016,24.882999420166016,24.461999893188477,24.6299991607666,22.82254981994629,7593000
2010-03-19 00:00:00+00:00,24.43600082397461,24.808000564575195,24.2549991607666,24.43600082397461,22.642778396606445,9801000
2010-03-22 00:00:00+00:00,24.27899932861328,24.823999404907227,24.225000381469727,24.70800018310547,22.89482307434082,8089000
2010-03-23 00:00:00+00:00,24.707000732421875,25.065000534057617,24.437999725341797,24.55900001525879,22.75674819946289,11016000
2010-03-24 00:00:00+00:00,24.520000457763672,24.687999725341797,24.395000457763672,24.468000411987305,22.67243194580078,7700000
2010-03-25 00:00:00+00:00,24.643999099731445,25.02899932861328,24.608999252319336,24.608999252319336,22.803085327148438,13145000
2010-03-26 00:00:00+00:00,24.725000381469727,24.875,24.506999969482422,24.624000549316406,22.81698226928711,10836000
2010-03-29 00:00:00+00:00,24.69300079345703,24.923999786376953,24.660999298095703,24.801000595092773,22.980998992919922,7287000
2010-03-30 00:00:00+00:00,24.92300033569336,25.382999420166016,24.920000076293945,25.240999221801758,23.388708114624023,12046000
2010-03-31 00:00:00+00:00,25.219999313354492,25.42799949645996,25.142000198364258,25.399999618530273,23.53603744506836,9333000
2010-04-01 00:00:00+00:00,25.55500030517578,25.589000701904297,25.20599937438965,25.393999099731445,23.530475616455078,11188000
2010-04-05 00:00:00+00:00,25.452999114990234,25.62700080871582,25.28700065612793,25.558000564575195,23.68244171142578,7457000
2010-04-06 00:00:00+00:00,25.485000610351562,26.100000381469727,25.479999542236328,25.875,23.976184844970703,13992000
2010-04-07 00:00:00+00:00,25.889999389648438,25.954999923706055,25.490999221801758,25.56599998474121,23.703594207763672,7831000
2010-04-08 00:00:00+00:00,25.4060001373291,25.729999542236328,25.4060001373291,25.687999725341797,23.816715240478516,6402000
2010-04-09 00:00:00+00:00,25.875,25.999000549316406,25.68199920654297,25.88800048828125,24.002145767211914,4966000
2010-04-12 00:00:00+00:00,25.83099937438965,26.100000381469727,25.827999114990234,25.957000732421875,24.066118240356445,6537000
2010-04-13 00:00:00+00:00,25.8700008392334,26.054000854492188,25.72100067138672,25.850000381469727,23.96691131591797,7131000
2010-04-14 00:00:00+00:00,25.906999588012695,26.42300033569336,25.801000595092773,26.312999725341797,24.39618492126465,11661000
2010-04-15 00:00:00+00:00,26.459999084472656,26.465999603271484,26.225000381469727,26.26300048828125,24.349822998046875,6282000
2010-04-16 00:00:00+00:00,26.10300064086914,26.371999740600586,25.826000213623047,25.950000762939453,24.059629440307617,11495000
2010-04-19 00:00:00+00:00,25.882999420166016,26.152999877929688,25.472000122070312,25.729999542236328,23.85564422607422,9559000
2010-04-20 00:00:00+00:00,25.895000457763672,26.288000106811523,25.716999053955078,26.138999938964844,24.234861373901367,7375000
2010-04-21 00:00:00+00:00,26.334999084472656,26.334999084472656,25.878000259399414,26.05900001525879,24.160680770874023,5035000
2010-04-22 00:00:00+00:00,25.8799991607666,26.25200080871582,25.201000213623047,26.15999984741211,24.25432586669922,8638000
2010-04-23 00:00:00+00:00,26.361000061035156,26.757999420166016,26.200000762939453,26.722000122070312,24.77538299560547,10379000
2010-04-26 00:00:00+00:00,26.81599998474121,26.922000885009766,26.56800079345703,26.577999114990234,24.641874313354492,7095000
2010-04-27 00:00:00+00:00,26.57900047302246,26.57900047302246,25.483999252319336,25.485000610351562,23.628496170043945,10947000
2010-04-28 00:00:00+00:00,25.65399932861328,25.729999542236328,25.058000564575195,25.299999237060547,23.45697021484375,17995000
2010-04-29 00:00:00+00:00,25.371999740600586,25.8439998626709,25.179000854492188,25.538000106811523,23.677635192871094,14089000
2010-04-30 00:00:00+00:00,25.72100067138672,25.739999771118164,24.599000930786133,24.804000854492188,22.997108459472656,16675000
2010-05-03 00:00:00+00:00,25.118999481201172,25.138999938964844,24.45400047302246,25.073999404907227,23.247440338134766,16928000
2010-05-04 00:00:00+00:00,25.336999893188477,25.743999481201172,24.83099937438965,25.125,23.29471778869629,29370000
2010-05-05 00:00:00+00:00,24.799999237060547,24.89900016784668,23.60099983215332,23.79400062561035,22.060684204101562,25627000
2010-05-06 00:00:00+00:00,23.541000366210938,23.798999786376953,21.100000381469727,23.030000686645508,21.352340698242188,34273000
2010-05-07 00:00:00+00:00,22.834999084472656,23.398000717163086,22.20400047302246,22.30900001525879,20.68385887145996,29304000
2010-05-10 00:00:00+00:00,23.39900016784668,23.61199951171875,22.83300018310547,23.0310001373291,21.35325813293457,29826000
2010-05-11 00:00:00+00:00,22.740999221801758,22.749000549316406,22.124000549316406,22.323999404907227,20.697769165039062,29271000
2010-05-12 00:00:00+00:00,22.5,23.621999740600586,22.458999633789062,23.261999130249023,21.56743621826172,29123000
2010-05-13 00:00:00+00:00,23.270000457763672,23.992000579833984,23.055999755859375,23.231000900268555,21.538692474365234,22049000
2010-05-14 00:00:00+00:00,21.530000686645508,22.00200080871582,20.906999588012695,21.2450008392334,19.697376251220703,101983000
2010-05-17 00:00:00+00:00,21.52400016784668,21.66699981689453,20.819000244140625,21.08099937438965,19.545326232910156,34138000
2010-05-18 00:00:00+00:00,21.29400062561035,21.461999893188477,19.558000564575195,20.2810001373291,18.80360221862793,70828000
2010-05-19 00:00:00+00:00,20.30500030517578,21.325000762939453,19.604999542236328,20.2450008392334,18.77021598815918,91584000
2010-05-20 00:00:00+00:00,19.666000366210938,20.999000549316406,19.666000366210938,20.549999237060547,19.05298614501953,51156000
2010-05-21 00:00:00+00:00,20.23900032043457,21.733999252319336,20.218000411987305,21.385000228881836,19.82717514038086,43426000
